,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
284,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-12 20:00,2024,9,12,20:00,9.1,,7.2,,88.0,,0.0,,14.0,,8.0,,6.4,,98.32,,,,,,Fog
285,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-12 21:00,2024,9,12,21:00,7.8,,6.9,,94.0,,0.0,,13.0,,8.0,,6.4,,98.28,,,,,,Fog
286,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-12 22:00,2024,9,12,22:00,7.2,,6.8,,97.0,,0.0,,11.0,,5.0,,4.0,,98.27,,,,,,Fog
287,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-12 23:00,2024,9,12,23:00,7.8,,7.3,,97.0,,0.0,,6.0,,5.0,,4.0,,98.26,,,,,,Fog
288,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 00:00,2024,9,13,00:00,7.7,,7.3,,97.0,,0.0,,10.0,,4.0,,3.2,,98.25,,,,,,Fog
289,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 01:00,2024,9,13,01:00,5.4,,5.0,,97.0,,0.0,,7.0,,5.0,,1.6,,98.21,,,,,,Fog
290,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 02:00,2024,9,13,02:00,3.8,,3.5,,98.0,,0.0,,9.0,,4.0,,0.2,,98.2,,,,,,Fog
291,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 03:00,2024,9,13,03:00,5.8,,5.5,,98.0,,0.0,,5.0,,9.0,,0.4,,98.19,,,,,,Fog
292,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 04:00,2024,9,13,04:00,3.5,,3.3,,99.0,,0.0,,,,0.0,,1.0,,98.16,,,,,,Fog
293,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 05:00,2024,9,13,05:00,4.0,,3.8,,99.0,,0.0,,10.0,,4.0,,0.2,,98.13,,,,,,Fog
294,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 06:00,2024,9,13,06:00,3.2,,3.1,,99.0,,0.0,,,,0.0,,0.2,,98.13,,,,,,Fog
295,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 07:00,2024,9,13,07:00,6.1,,6.0,,99.0,,0.0,,,M,4.0,,2.0,,98.15,,,,,,Fog
296,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 08:00,2024,9,13,08:00,11.6,,11.3,,98.0,,0.0,,9.0,,9.0,,4.8,,98.1,,,,,,Fog
297,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 09:00,2024,9,13,09:00,12.7,,10.8,,88.0,,0.0,,8.0,,13.0,,4.8,,98.08,,,,,,Fog
298,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 10:00,2024,9,13,10:00,13.4,,10.2,,81.0,,0.0,,8.0,,17.0,,4.8,,98.03,,,,,,Haze
299,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 11:00,2024,9,13,11:00,15.3,,11.0,,75.0,,0.0,,4.0,,11.0,,4.8,,97.98,,,,,,Haze
300,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 12:00,2024,9,13,12:00,16.6,,9.8,,64.0,,0.0,,9.0,,15.0,,0.6,,97.93,,,,,,Haze
301,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 13:00,2024,9,13,13:00,16.3,,10.0,,66.0,,0.0,,7.0,,13.0,,0.8,,97.88,,,,,,Haze
302,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 14:00,2024,9,13,14:00,15.2,,9.5,,69.0,,0.0,,6.0,,24.0,,1.0,,97.84,,,,,,Haze
303,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 15:00,2024,9,13,15:00,16.0,,9.3,,64.0,,0.0,,6.0,,22.0,,1.2,,97.78,,,,,,Haze
304,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 16:00,2024,9,13,16:00,15.6,,10.0,,69.0,,0.0,,6.0,,24.0,,0.8,,97.75,,,,,,Haze
305,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 17:00,2024,9,13,17:00,14.9,,9.8,,71.0,,0.0,,6.0,,11.0,,1.2,,97.72,,,,,,Haze
306,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 18:00,2024,9,13,18:00,14.4,,9.5,,72.0,,0.0,,7.0,,9.0,,0.8,,97.67,,,,,,Haze
307,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 19:00,2024,9,13,19:00,13.9,,10.0,,77.0,,0.0,,8.0,,8.0,,0.8,,97.65,,,,,,Haze
308,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 20:00,2024,9,13,20:00,13.8,,9.7,,76.0,,0.0,,3.0,,9.0,,16.1,,97.6,,,,,,
309,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 21:00,2024,9,13,21:00,13.8,,9.6,,76.0,,0.0,,33.0,,5.0,,16.1,,97.53,,,,,,
310,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 22:00,2024,9,13,22:00,13.4,,9.5,,77.0,,0.0,,1.0,,4.0,,16.1,,97.46,,,,,,
311,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-13 23:00,2024,9,13,23:00,12.5,,9.7,,83.0,,0.0,,,M,4.0,,16.1,,97.44,,,,,,
312,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 00:00,2024,9,14,00:00,13.0,,10.0,,82.0,,0.0,,2.0,,5.0,,16.1,,97.42,,,,,,
313,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 01:00,2024,9,14,01:00,12.8,,9.8,,82.0,,0.0,,36.0,,8.0,,16.1,,97.38,,,,,,
314,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 02:00,2024,9,14,02:00,12.3,,9.9,,85.0,,0.0,,31.0,,8.0,,16.1,,97.36,,,,,,
315,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 03:00,2024,9,14,03:00,11.5,,9.9,,90.0,,0.0,,30.0,,8.0,,16.1,,97.31,,,,,,Rain
316,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 04:00,2024,9,14,04:00,11.3,,9.6,,89.0,,0.0,,34.0,,8.0,,16.1,,97.28,,,,,,
317,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 05:00,2024,9,14,05:00,10.6,,9.4,,92.0,,0.0,,31.0,,8.0,,16.1,,97.3,,,,,,Rain
318,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 06:00,2024,9,14,06:00,9.9,,9.0,,94.0,,0.0,,31.0,,8.0,,16.1,,97.31,,,,,,Rain
319,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 07:00,2024,9,14,07:00,9.8,,8.9,,94.0,,0.0,,32.0,,9.0,,16.1,,97.32,,,,,,Rain
320,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 08:00,2024,9,14,08:00,10.1,,9.5,,96.0,,0.0,,29.0,,9.0,,16.1,,97.32,,,,,,Rain
321,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 09:00,2024,9,14,09:00,10.8,,10.2,,96.0,,0.0,,29.0,,13.0,,16.1,,97.32,,,,,,Rain
322,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 10:00,2024,9,14,10:00,11.3,,10.7,,96.0,,0.0,,28.0,,11.0,,16.1,,97.34,,,,,,
323,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 11:00,2024,9,14,11:00,11.8,,10.8,,93.0,,0.0,,30.0,,15.0,,16.1,,97.36,,,,,,
324,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 12:00,2024,9,14,12:00,12.6,,10.8,,88.0,,0.0,,28.0,,11.0,,16.1,,97.4,,,,,,
325,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 13:00,2024,9,14,13:00,13.6,,11.0,,84.0,,0.0,,32.0,,17.0,,16.1,,97.45,,,,,,
326,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 14:00,2024,9,14,14:00,13.5,,10.0,,79.0,,0.0,,34.0,,17.0,,16.1,,97.48,,,,,,
327,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 15:00,2024,9,14,15:00,13.5,,9.6,,77.0,,0.0,,33.0,,11.0,,16.1,,97.52,,,,,,
328,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 16:00,2024,9,14,16:00,13.9,,9.8,,76.0,,0.0,,35.0,,11.0,,16.1,,97.54,,,,,,
329,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 17:00,2024,9,14,17:00,13.7,,9.6,,76.0,,0.0,,35.0,,13.0,,16.1,,97.57,,,,,,
330,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 18:00,2024,9,14,18:00,12.9,,9.4,,79.0,,0.0,,31.0,,8.0,,16.1,,97.61,,,,,,
331,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 19:00,2024,9,14,19:00,10.1,,8.0,,87.0,,0.0,,26.0,,5.0,,16.1,,97.63,,,,,,
332,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 20:00,2024,9,14,20:00,8.8,,7.6,,92.0,,0.0,,31.0,,4.0,,16.1,,97.68,,,,,,
333,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 21:00,2024,9,14,21:00,9.9,,8.1,,88.0,,0.0,,32.0,,5.0,,16.1,,97.68,,,,,,
334,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 22:00,2024,9,14,22:00,6.4,,6.0,,97.0,,0.0,,27.0,,8.0,,16.1,,97.72,,,,,,
335,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-14 23:00,2024,9,14,23:00,5.4,,5.0,,97.0,,0.0,,26.0,,4.0,,16.1,,97.75,,,,,,
336,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 00:00,2024,9,15,00:00,8.6,,8.2,,97.0,,0.0,,,M,4.0,,16.1,,97.79,,,,,,
337,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 01:00,2024,9,15,01:00,10.0,,8.5,,90.0,,0.0,,31.0,,8.0,,16.1,,97.8,,,,,,
338,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 02:00,2024,9,15,02:00,10.2,,8.5,,89.0,,0.0,,30.0,,11.0,,16.1,,97.85,,,,,,
339,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 03:00,2024,9,15,03:00,10.2,,8.0,,86.0,,0.0,,30.0,,11.0,,16.1,,97.88,,,,,,
340,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 04:00,2024,9,15,04:00,10.0,,8.0,,87.0,,0.0,,32.0,,8.0,,16.1,,97.92,,,,,,
341,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 05:00,2024,9,15,05:00,9.7,,8.3,,91.0,,0.0,,29.0,,8.0,,16.1,,97.95,,,,,,
342,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 06:00,2024,9,15,06:00,9.7,,8.2,,90.0,,0.0,,31.0,,11.0,,16.1,,98.0,,,,,,
343,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 07:00,2024,9,15,07:00,9.5,,8.4,,93.0,,0.0,,30.0,,9.0,,11.3,,98.05,,,,,,
344,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 08:00,2024,9,15,08:00,9.6,,7.7,,88.0,,0.0,,30.0,,11.0,,16.1,,98.08,,,,,,
345,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 09:00,2024,9,15,09:00,10.3,,7.5,,83.0,,0.0,,32.0,,15.0,,16.1,,98.11,,,,,,
346,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 10:00,2024,9,15,10:00,10.1,,8.6,,90.0,,0.0,,34.0,,11.0,,9.7,,98.14,,,,,,Fog
347,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 11:00,2024,9,15,11:00,11.3,,7.3,,76.0,,0.0,,31.0,,13.0,,16.1,,98.15,,,,,,
348,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 12:00,2024,9,15,12:00,11.9,,7.9,,77.0,,0.0,,33.0,,11.0,,16.1,,98.18,,,,,,Rain
349,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 13:00,2024,9,15,13:00,12.1,,8.3,,77.0,,0.0,,29.0,,13.0,,14.5,,98.21,,,,,,Rain
350,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 14:00,2024,9,15,14:00,12.6,,8.6,,76.0,,0.0,,34.0,,18.0,,16.1,,98.22,,,,,,
351,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 15:00,2024,9,15,15:00,12.9,,8.4,,74.0,,0.0,,30.0,,8.0,,16.1,,98.23,,,,,,
352,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 16:00,2024,9,15,16:00,12.1,,9.2,,82.0,,0.0,,15.0,,5.0,,16.1,,98.22,,,,,,
353,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 17:00,2024,9,15,17:00,12.1,,9.3,,83.0,,0.0,,17.0,,5.0,,16.1,,98.19,,,,,,
354,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 18:00,2024,9,15,18:00,11.4,,9.2,,86.0,,0.0,,,,0.0,,16.1,,98.19,,,,,,
355,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 19:00,2024,9,15,19:00,8.2,,7.1,,93.0,,0.0,,12.0,,4.0,,16.1,,98.17,,,,,,
356,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 20:00,2024,9,15,20:00,6.3,,5.6,,95.0,,0.0,,8.0,,4.0,,16.1,,98.16,,,,,,
357,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 21:00,2024,9,15,21:00,5.5,,5.1,,97.0,,0.0,,,M,4.0,,16.1,,98.14,,,,,,
358,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 22:00,2024,9,15,22:00,5.3,,5.0,,98.0,,0.0,,4.0,,4.0,,16.1,,98.12,,,,,,
359,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-15 23:00,2024,9,15,23:00,4.8,,4.5,,98.0,,0.0,,14.0,,5.0,,16.1,,98.07,,,,,,
360,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 00:00,2024,9,16,00:00,7.4,,6.5,,94.0,,0.0,,13.0,,8.0,,16.1,,98.0,,,,,,
361,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 01:00,2024,9,16,01:00,8.0,,6.8,,92.0,,0.0,,13.0,,9.0,,16.1,,97.94,,,,,,
362,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 02:00,2024,9,16,02:00,8.6,,7.1,,90.0,,0.0,,14.0,,9.0,,16.1,,97.87,,,,,,
363,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 03:00,2024,9,16,03:00,8.0,,6.5,,90.0,,0.0,,,M,4.0,,16.1,,97.81,,,,,,
364,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 04:00,2024,9,16,04:00,8.2,,6.8,,91.0,,0.0,,11.0,,5.0,,16.1,,97.74,,,,,,
365,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 05:00,2024,9,16,05:00,7.5,,6.4,,93.0,,0.0,,12.0,,5.0,,16.1,,97.69,,,,,,
366,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 06:00,2024,9,16,06:00,8.1,,6.9,,92.0,,0.0,,8.0,,8.0,,16.1,,97.62,,,,,,
367,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 07:00,2024,9,16,07:00,9.3,,7.8,,90.0,,0.0,,20.0,,9.0,,16.1,,97.6,,,,,,
368,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 08:00,2024,9,16,08:00,10.6,,7.9,,83.0,,0.0,,,M,8.0,,16.1,,97.57,,,,,,
369,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 09:00,2024,9,16,09:00,11.9,,8.4,,79.0,,0.0,,19.0,,8.0,,16.1,,97.56,,,,,,
370,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 10:00,2024,9,16,10:00,12.9,,9.0,,77.0,,0.0,,20.0,,5.0,,16.1,,97.57,,,,,,
371,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 11:00,2024,9,16,11:00,14.9,,8.5,,65.0,,0.0,,23.0,,11.0,,16.1,,97.54,,,,,,
372,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 12:00,2024,9,16,12:00,17.0,,7.3,,53.0,,0.0,,26.0,,26.0,,16.1,,97.5,,,,,,
373,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 13:00,2024,9,16,13:00,17.4,,7.3,,51.0,,0.0,,23.0,,21.0,,16.1,,97.51,,,,,,
374,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 14:00,2024,9,16,14:00,18.6,,7.9,,50.0,,0.0,,27.0,,24.0,,16.1,,97.52,,,,,,
375,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 15:00,2024,9,16,15:00,18.7,,8.2,,50.0,,0.0,,25.0,,18.0,,16.1,,97.52,,,,,,
376,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 16:00,2024,9,16,16:00,17.5,,8.5,,55.0,,0.0,,23.0,,11.0,,16.1,,97.54,,,,,,
377,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 17:00,2024,9,16,17:00,17.9,,8.3,,53.0,,0.0,,23.0,,17.0,,16.1,,97.56,,,,,,
378,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 18:00,2024,9,16,18:00,16.5,,8.2,,58.0,,0.0,,24.0,,9.0,,16.1,,97.58,,,,,,
379,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 19:00,2024,9,16,19:00,12.3,,7.7,,74.0,,0.0,,,,0.0,,16.1,,97.61,,,,,,
380,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 20:00,2024,9,16,20:00,12.0,,7.6,,75.0,,0.0,,,,0.0,,16.1,,97.65,,,,,,
381,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 21:00,2024,9,16,21:00,13.4,,7.7,,68.0,,0.0,,24.0,,8.0,,16.1,,97.68,,,,,,
382,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 22:00,2024,9,16,22:00,13.4,,8.3,,71.0,,0.0,,28.0,,5.0,,16.1,,97.71,,,,,,
383,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-16 23:00,2024,9,16,23:00,12.6,,8.1,,74.0,,0.0,,26.0,,4.0,,16.1,,97.72,,,,,,
384,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 00:00,2024,9,17,00:00,12.7,,8.2,,74.0,,0.0,,23.0,,5.0,,16.1,,97.73,,,,,,
385,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 01:00,2024,9,17,01:00,10.4,,7.7,,83.0,,0.0,,,,0.0,,16.1,,97.73,,,,,,
386,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 02:00,2024,9,17,02:00,10.1,,7.5,,84.0,,0.0,,,M,4.0,,16.1,,97.74,,,,,,
387,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 03:00,2024,9,17,03:00,7.2,,6.2,,94.0,,0.0,,11.0,,4.0,,16.1,,97.77,,,,,,
388,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 04:00,2024,9,17,04:00,5.7,,4.9,,95.0,,0.0,,7.0,,4.0,,16.1,,97.79,,,,,,
389,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 05:00,2024,9,17,05:00,5.6,,4.9,,95.0,,0.0,,5.0,,5.0,,16.1,,97.81,,,,,,
390,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 06:00,2024,9,17,06:00,5.8,,5.2,,96.0,,0.0,,,,0.0,,16.1,,97.84,,,,,,
391,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 07:00,2024,9,17,07:00,7.4,,6.7,,95.0,,0.0,,6.0,,4.0,,16.1,,97.88,,,,,,
392,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 08:00,2024,9,17,08:00,11.2,,8.0,,80.0,,0.0,,,,0.0,,16.1,,97.88,,,,,,
393,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 09:00,2024,9,17,09:00,12.2,,9.2,,82.0,,0.0,,26.0,,5.0,,16.1,,97.89,,,,,,
394,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 10:00,2024,9,17,10:00,13.1,,8.8,,75.0,,0.0,,24.0,,4.0,,16.1,,97.94,,,,,,
395,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 11:00,2024,9,17,11:00,14.9,,9.5,,70.0,,0.0,,26.0,,5.0,,16.1,,97.96,,,,,,
396,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 12:00,2024,9,17,12:00,17.0,,9.3,,60.0,,0.0,,25.0,,8.0,,16.1,,97.97,,,,,,
397,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 13:00,2024,9,17,13:00,18.1,,9.6,,57.0,,0.0,,,M,4.0,,16.1,,97.97,,,,,,
398,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 14:00,2024,9,17,14:00,18.9,,9.4,,54.0,,0.0,,,M,8.0,,16.1,,97.96,,,,,,
399,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 15:00,2024,9,17,15:00,18.7,,9.4,,54.0,,0.0,,21.0,,5.0,,16.1,,97.95,,,,,,
400,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 16:00,2024,9,17,16:00,19.3,,8.6,,50.0,,0.0,,6.0,,9.0,,16.1,,97.9,,,,,,
401,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 17:00,2024,9,17,17:00,18.1,,9.5,,57.0,,0.0,,11.0,,9.0,,9.7,,97.91,,,,,,Haze
402,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 18:00,2024,9,17,18:00,15.9,,9.9,,67.0,,0.0,,11.0,,5.0,,12.9,,97.92,,,,,,
403,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 19:00,2024,9,17,19:00,13.5,,10.0,,79.0,,0.0,,9.0,,8.0,,16.1,,97.91,,,,,,
404,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 20:00,2024,9,17,20:00,13.5,,8.7,,73.0,,0.0,,8.0,,11.0,,16.1,,97.89,,,,,,
405,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 21:00,2024,9,17,21:00,14.6,,10.3,,75.0,,0.0,,10.0,,13.0,,16.1,,97.83,,,,,,
406,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 22:00,2024,9,17,22:00,14.5,,10.2,,75.0,,0.0,,11.0,,11.0,,14.5,,97.78,,,,,,
407,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-17 23:00,2024,9,17,23:00,14.7,,9.6,,71.0,,0.0,,12.0,,11.0,,11.3,,97.72,,,,,,
408,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 00:00,2024,9,18,00:00,13.3,,9.2,,76.0,,0.0,,12.0,,9.0,,9.7,,97.67,,,,,,Haze
409,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 01:00,2024,9,18,01:00,15.4,,8.2,,62.0,,0.0,,16.0,,13.0,,12.9,,97.61,,,,,,
410,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 02:00,2024,9,18,02:00,14.6,,8.4,,66.0,,0.0,,18.0,,11.0,,16.1,,97.59,,,,,,
411,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 03:00,2024,9,18,03:00,13.8,,8.9,,72.0,,0.0,,17.0,,11.0,,16.1,,97.52,,,,,,
412,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 04:00,2024,9,18,04:00,13.9,,9.0,,72.0,,0.0,,19.0,,5.0,,16.1,,97.5,,,,,,
413,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 05:00,2024,9,18,05:00,14.3,,9.0,,70.0,,0.0,,20.0,,5.0,,16.1,,97.48,,,,,,
414,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 06:00,2024,9,18,06:00,13.6,,9.5,,76.0,,0.0,,,M,4.0,,16.1,,97.45,,,,,,
415,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 07:00,2024,9,18,07:00,13.1,,10.1,,82.0,,0.0,,,M,5.0,,16.1,,97.49,,,,,,Rain
416,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 08:00,2024,9,18,08:00,13.5,,11.7,,89.0,,0.2,,26.0,,18.0,,16.1,,97.54,,,,,,Rain
417,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 09:00,2024,9,18,09:00,13.4,,12.3,,93.0,,0.8,,26.0,,28.0,,16.1,,97.58,,,,,,Rain
418,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 10:00,2024,9,18,10:00,13.5,,11.6,,88.0,,0.0,,26.0,,26.0,,16.1,,97.62,,,,,,
419,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 11:00,2024,9,18,11:00,14.5,,10.9,,79.0,,0.0,,26.0,,24.0,,16.1,,97.67,,,,,,
420,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 12:00,2024,9,18,12:00,15.7,,10.3,,70.0,,0.0,,28.0,,22.0,,16.1,,97.68,,,,,,
421,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 13:00,2024,9,18,13:00,14.0,,9.7,,75.0,,0.0,,32.0,,4.0,,16.1,,97.76,,,,,,
422,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 14:00,2024,9,18,14:00,16.0,,9.9,,67.0,,0.0,,25.0,,11.0,,16.1,,97.78,,,,,,
423,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 15:00,2024,9,18,15:00,16.4,,8.0,,57.0,,0.0,,25.0,,22.0,,16.1,,97.77,,,,,,
424,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 16:00,2024,9,18,16:00,16.5,,7.6,,55.0,,0.0,,26.0,,21.0,,16.1,,97.8,,,,,,
425,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 17:00,2024,9,18,17:00,15.9,,6.7,,54.0,,0.0,,25.0,,18.0,,16.1,,97.79,,,,,,
426,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 18:00,2024,9,18,18:00,14.6,,7.0,,60.0,,0.0,,23.0,,5.0,,16.1,,97.81,,,,,,
427,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-18 19:00,2024,9,18,19:00,8.8,,6.3,,84.0,,0.0,,,,0.0,,16.1,,97.83,,,,,,
